Series ID,Year,Period,Label,Value,12-Month % Change
CUUR0000SAM2,1935,M03,1935 Mar,8.2, N/A
CUUR0000SAM2,1935,M07,1935 Jul,8.3, N/A
CUUR0000SAM2,1935,M10,1935 Oct,8.3,N/A
CUUR0000SAM2,1936,M01,1936 Jan,8.3,N/A
CUUR0000SAM2,1936,M04,1936 Apr,8.3,N/A
CUUR0000SAM2,1936,M07,1936 Jul,8.3,0.0
CUUR0000SAM2,1936,M09,1936 Sep,8.3, N/A
CUUR0000SAM2,1936,M12,1936 Dec,8.4,N/A
CUUR0000SAM2,1937,M03,1937 Mar,8.4,N/A
CUUR0000SAM2,1937,M06,1937 Jun,8.4,N/A
CUUR0000SAM2,1937,M09,1937 Sep,8.4,1.2
CUUR0000SAM2,1937,M12,1937 Dec,8.4,0.0
CUUR0000SAM2,1938,M03,1938 Mar,8.4,0.0
CUUR0000SAM2,1938,M06,1938 Jun,8.4,0.0
CUUR0000SAM2,1938,M09,1938 Sep,8.4,0.0
CUUR0000SAM2,1938,M12,1938 Dec,8.4,0.0
CUUR0000SAM2,1939,M03,1939 Mar,8.4,0.0
CUUR0000SAM2,1939,M06,1939 Jun,8.5,1.2
CUUR0000SAM2,1939,M09,1939 Sep,8.5,1.2
CUUR0000SAM2,1939,M12,1939 Dec,8.5,1.2
CUUR0000SAM2,1940,M03,1940 Mar,8.5,1.2
CUUR0000SAM2,1940,M06,1940 Jun,8.5,0.0
CUUR0000SAM2,1940,M09,1940 Sep,8.5,0.0
CUUR0000SAM2,1940,M12,1940 Dec,8.5,0.0
CUUR0000SAM2,1941,M03,1941 Mar,8.5,0.0
CUUR0000SAM2,1941,M06,1941 Jun,8.5,0.0
CUUR0000SAM2,1941,M09,1941 Sep,8.5,0.0
CUUR0000SAM2,1941,M12,1941 Dec,8.6,1.2
CUUR0000SAM2,1942,M03,1942 Mar,8.6,1.2
CUUR0000SAM2,1942,M06,1942 Jun,8.7,2.4
CUUR0000SAM2,1942,M09,1942 Sep,8.8,3.5
CUUR0000SAM2,1942,M12,1942 Dec,8.9,3.5
CUUR0000SAM2,1943,M03,1943 Mar,9.1,5.8
CUUR0000SAM2,1943,M06,1943 Jun,9.2,5.7
CUUR0000SAM2,1943,M09,1943 Sep,9.3,5.7
CUUR0000SAM2,1943,M12,1943 Dec,9.4,5.6
CUUR0000SAM2,1944,M03,1944 Mar,9.5,4.4
CUUR0000SAM2,1944,M06,1944 Jun,9.6,4.3
CUUR0000SAM2,1944,M09,1944 Sep,9.7,4.3
CUUR0000SAM2,1944,M12,1944 Dec,9.7,3.2
CUUR0000SAM2,1945,M03,1945 Mar,9.8,3.2
CUUR0000SAM2,1945,M06,1945 Jun,9.8,2.1
CUUR0000SAM2,1945,M09,1945 Sep,9.9,2.1
CUUR0000SAM2,1945,M12,1945 Dec,10.0,3.1
CUUR0000SAM2,1946,M03,1946 Mar,10.1,3.1
CUUR0000SAM2,1946,M06,1946 Jun,10.4,6.1
CUUR0000SAM2,1946,M09,1946 Sep,10.6,7.1
CUUR0000SAM2,1946,M12,1946 Dec,10.9,9.0
CUUR0000SAM2,1947,M03,1947 Mar,11.2,10.9
CUUR0000SAM2,1947,M06,1947 Jun,11.3,8.7
CUUR0000SAM2,1947,M09,1947 Sep,11.5,8.5
CUUR0000SAM2,1947,M12,1947 Dec,11.6,6.4
CUUR0000SAM2,1948,M03,1948 Mar,11.8,5.4
CUUR0000SAM2,1948,M06,1948 Jun,12.1,7.1
CUUR0000SAM2,1948,M09,1948 Sep,12.3,7.0
CUUR0000SAM2,1948,M12,1948 Dec,12.4,6.9
CUUR0000SAM2,1949,M03,1949 Mar,12.5,5.9
CUUR0000SAM2,1949,M06,1949 Jun,12.5,3.3
CUUR0000SAM2,1949,M09,1949 Sep,12.6,2.4
CUUR0000SAM2,1949,M12,1949 Dec,12.6,1.6
CUUR0000SAM2,1950,M03,1950 Mar,12.7,1.6
CUUR0000SAM2,1950,M06,1950 Jun,12.7,1.6
CUUR0000SAM2,1950,M09,1950 Sep,12.9,2.4
CUUR0000SAM2,1950,M12,1950 Dec,13.1,4.0
CUUR0000SAM2,1951,M03,1951 Mar,13.3,4.7
CUUR0000SAM2,1951,M06,1951 Jun,13.4,5.5
CUUR0000SAM2,1951,M09,1951 Sep,13.5,4.7
CUUR0000SAM2,1951,M12,1951 Dec,13.8,5.3
CUUR0000SAM2,1952,M03,1952 Mar,14.0,5.3
CUUR0000SAM2,1952,M06,1952 Jun,14.4,7.5
CUUR0000SAM2,1952,M09,1952 Sep,14.5,7.4
CUUR0000SAM2,1952,M12,1952 Dec,14.6,5.8
CUUR0000SAM2,1953,M03,1953 Mar,14.6,4.3
CUUR0000SAM2,1953,M06,1953 Jun,14.8,2.8
CUUR0000SAM2,1953,M09,1953 Sep,14.9,2.8
CUUR0000SAM2,1953,M12,1953 Dec,15.1,3.4
CUUR0000SAM2,1954,M03,1954 Mar,15.1,3.4
CUUR0000SAM2,1954,M06,1954 Jun,15.2,2.7
CUUR0000SAM2,1954,M09,1954 Sep,15.3,2.7
CUUR0000SAM2,1954,M12,1954 Dec,15.5,2.6
CUUR0000SAM2,1955,M03,1955 Mar,15.6,3.3
CUUR0000SAM2,1955,M06,1955 Jun,15.7,3.3
CUUR0000SAM2,1955,M09,1955 Sep,15.8,3.3
CUUR0000SAM2,1955,M12,1955 Dec,16.0,3.2
CUUR0000SAM2,1956,M01,1956 Jan,16.0,N/A
CUUR0000SAM2,1956,M02,1956 Feb,16.1,N/A
CUUR0000SAM2,1956,M03,1956 Mar,16.2,3.8
CUUR0000SAM2,1956,M04,1956 Apr,16.2,N/A
CUUR0000SAM2,1956,M05,1956 May,16.2,N/A
CUUR0000SAM2,1956,M06,1956 Jun,16.2,3.2
CUUR0000SAM2,1956,M07,1956 Jul,16.3,N/A
CUUR0000SAM2,1956,M08,1956 Aug,16.4,N/A
CUUR0000SAM2,1956,M09,1956 Sep,16.5,4.4
CUUR0000SAM2,1956,M10,1956 Oct,16.5,N/A
CUUR0000SAM2,1956,M11,1956 Nov,16.6,N/A
CUUR0000SAM2,1956,M12,1956 Dec,16.6,3.8
CUUR0000SAM2,1957,M01,1957 Jan,16.7,4.4
CUUR0000SAM2,1957,M02,1957 Feb,16.7,3.7
CUUR0000SAM2,1957,M03,1957 Mar,16.8,3.7
CUUR0000SAM2,1957,M04,1957 Apr,16.9,4.3
CUUR0000SAM2,1957,M05,1957 May,16.9,4.3
CUUR0000SAM2,1957,M06,1957 Jun,17.0,4.9
CUUR0000SAM2,1957,M07,1957 Jul,17.1,4.9
CUUR0000SAM2,1957,M08,1957 Aug,17.1,4.3
CUUR0000SAM2,1957,M09,1957 Sep,17.1,3.6
CUUR0000SAM2,1957,M10,1957 Oct,17.2,4.2
CUUR0000SAM2,1957,M11,1957 Nov,17.3,4.2
CUUR0000SAM2,1957,M12,1957 Dec,17.4,4.8
CUUR0000SAM2,1958,M01,1958 Jan,17.5,4.8
CUUR0000SAM2,1958,M02,1958 Feb,17.5,4.8
CUUR0000SAM2,1958,M03,1958 Mar,17.6,4.8
CUUR0000SAM2,1958,M04,1958 Apr,17.6,4.1
CUUR0000SAM2,1958,M05,1958 May,17.8,5.3
CUUR0000SAM2,1958,M06,1958 Jun,17.8,4.7
CUUR0000SAM2,1958,M07,1958 Jul,17.9,4.7
CUUR0000SAM2,1958,M08,1958 Aug,17.9,4.7
CUUR0000SAM2,1958,M09,1958 Sep,18.1,5.8
CUUR0000SAM2,1958,M10,1958 Oct,18.2,5.8
CUUR0000SAM2,1958,M11,1958 Nov,18.2,5.2
CUUR0000SAM2,1958,M12,1958 Dec,18.2,4.6
CUUR0000SAM2,1959,M01,1959 Jan,18.3,4.6
CUUR0000SAM2,1959,M02,1959 Feb,18.4,5.1
CUUR0000SAM2,1959,M03,1959 Mar,18.5,5.1
CUUR0000SAM2,1959,M04,1959 Apr,18.6,5.7
CUUR0000SAM2,1959,M05,1959 May,18.7,5.1
CUUR0000SAM2,1959,M06,1959 Jun,18.7,5.1
CUUR0000SAM2,1959,M07,1959 Jul,18.7,4.5
CUUR0000SAM2,1959,M08,1959 Aug,18.8,5.0
CUUR0000SAM2,1959,M09,1959 Sep,18.9,4.4
CUUR0000SAM2,1959,M10,1959 Oct,19.0,4.4
CUUR0000SAM2,1959,M11,1959 Nov,19.0,4.4
CUUR0000SAM2,1959,M12,1959 Dec,19.1,4.9
CUUR0000SAM2,1960,M01,1960 Jan,19.1,4.4
CUUR0000SAM2,1960,M02,1960 Feb,19.2,4.3
CUUR0000SAM2,1960,M03,1960 Mar,19.3,4.3
CUUR0000SAM2,1960,M04,1960 Apr,19.4,4.3
CUUR0000SAM2,1960,M05,1960 May,19.4,3.7
CUUR0000SAM2,1960,M06,1960 Jun,19.5,4.3
CUUR0000SAM2,1960,M07,1960 Jul,19.5,4.3
CUUR0000SAM2,1960,M08,1960 Aug,19.6,4.3
CUUR0000SAM2,1960,M09,1960 Sep,19.6,3.7
CUUR0000SAM2,1960,M10,1960 Oct,19.7,3.7
CUUR0000SAM2,1960,M11,1960 Nov,19.8,4.2
CUUR0000SAM2,1960,M12,1960 Dec,19.8,3.7
CUUR0000SAM2,1961,M01,1961 Jan,19.9,4.2
CUUR0000SAM2,1961,M02,1961 Feb,20.0,4.2
CUUR0000SAM2,1961,M03,1961 Mar,20.0,3.6
CUUR0000SAM2,1961,M04,1961 Apr,20.1,3.6
CUUR0000SAM2,1961,M05,1961 May,20.1,3.6
CUUR0000SAM2,1961,M06,1961 Jun,20.2,3.6
CUUR0000SAM2,1961,M07,1961 Jul,20.3,4.1
CUUR0000SAM2,1961,M08,1961 Aug,20.3,3.6
CUUR0000SAM2,1961,M09,1961 Sep,20.3,3.6
CUUR0000SAM2,1961,M10,1961 Oct,20.4,3.6
CUUR0000SAM2,1961,M11,1961 Nov,20.4,3.0
CUUR0000SAM2,1961,M12,1961 Dec,20.5,3.5
CUUR0000SAM2,1962,M01,1962 Jan,20.6,3.5
CUUR0000SAM2,1962,M02,1962 Feb,20.6,3.0
CUUR0000SAM2,1962,M03,1962 Mar,20.7,3.5
CUUR0000SAM2,1962,M04,1962 Apr,20.8,3.5
CUUR0000SAM2,1962,M05,1962 May,20.8,3.5
CUUR0000SAM2,1962,M06,1962 Jun,20.9,3.5
CUUR0000SAM2,1962,M07,1962 Jul,20.9,3.0
CUUR0000SAM2,1962,M08,1962 Aug,21.0,3.4
CUUR0000SAM2,1962,M09,1962 Sep,21.0,3.4
CUUR0000SAM2,1962,M10,1962 Oct,21.0,2.9
CUUR0000SAM2,1962,M11,1962 Nov,21.1,3.4
CUUR0000SAM2,1962,M12,1962 Dec,21.1,2.9
CUUR0000SAM2,1963,M01,1963 Jan,21.3,3.4
CUUR0000SAM2,1963,M02,1963 Feb,21.3,3.4
CUUR0000SAM2,1963,M03,1963 Mar,21.3,2.9
CUUR0000SAM2,1963,M04,1963 Apr,21.4,2.9
CUUR0000SAM2,1963,M05,1963 May,21.4,2.9
CUUR0000SAM2,1963,M06,1963 Jun,21.5,2.9
CUUR0000SAM2,1963,M07,1963 Jul,21.5,2.9
CUUR0000SAM2,1963,M08,1963 Aug,21.6,2.9
CUUR0000SAM2,1963,M09,1963 Sep,21.6,2.9
CUUR0000SAM2,1963,M10,1963 Oct,21.6,2.9
CUUR0000SAM2,1963,M11,1963 Nov,21.7,2.8
CUUR0000SAM2,1963,M12,1963 Dec,21.7,2.8
CUUR0000SAM2,1964,M01,1964 Jan,21.7,1.9
CUUR0000SAM2,1964,M02,1964 Feb,21.8,2.3
CUUR0000SAM2,1964,M03,1964 Mar,21.9,2.8
CUUR0000SAM2,1964,M04,1964 Apr,21.9,2.3
CUUR0000SAM2,1964,M05,1964 May,22.0,2.8
CUUR0000SAM2,1964,M06,1964 Jun,22.0,2.3
CUUR0000SAM2,1964,M07,1964 Jul,22.1,2.8
CUUR0000SAM2,1964,M08,1964 Aug,22.1,2.3
CUUR0000SAM2,1964,M09,1964 Sep,22.1,2.3
CUUR0000SAM2,1964,M10,1964 Oct,22.2,2.8
CUUR0000SAM2,1964,M11,1964 Nov,22.2,2.3
CUUR0000SAM2,1964,M12,1964 Dec,22.2,2.3
CUUR0000SAM2,1965,M01,1965 Jan,22.3,2.8
CUUR0000SAM2,1965,M02,1965 Feb,22.4,2.8
CUUR0000SAM2,1965,M03,1965 Mar,22.5,2.7
CUUR0000SAM2,1965,M04,1965 Apr,22.6,3.2
CUUR0000SAM2,1965,M05,1965 May,22.6,2.7
CUUR0000SAM2,1965,M06,1965 Jun,22.7,3.2
CUUR0000SAM2,1965,M07,1965 Jul,22.8,3.2
CUUR0000SAM2,1965,M08,1965 Aug,22.8,3.2
CUUR0000SAM2,1965,M09,1965 Sep,22.8,3.2
CUUR0000SAM2,1965,M10,1965 Oct,22.9,3.2
CUUR0000SAM2,1965,M11,1965 Nov,23.0,3.6
CUUR0000SAM2,1965,M12,1965 Dec,23.0,3.6
CUUR0000SAM2,1966,M01,1966 Jan,23.1,3.6
CUUR0000SAM2,1966,M02,1966 Feb,23.2,3.6
CUUR0000SAM2,1966,M03,1966 Mar,23.4,4.0
CUUR0000SAM2,1966,M04,1966 Apr,23.5,4.0
CUUR0000SAM2,1966,M05,1966 May,23.6,4.4
CUUR0000SAM2,1966,M06,1966 Jun,23.7,4.4
CUUR0000SAM2,1966,M07,1966 Jul,23.9,4.8
CUUR0000SAM2,1966,M08,1966 Aug,24.1,5.7
CUUR0000SAM2,1966,M09,1966 Sep,24.3,6.6
CUUR0000SAM2,1966,M10,1966 Oct,24.6,7.4
CUUR0000SAM2,1966,M11,1966 Nov,24.8,7.8
CUUR0000SAM2,1966,M12,1966 Dec,24.9,8.3
CUUR0000SAM2,1967,M01,1967 Jan,25.1,8.7
CUUR0000SAM2,1967,M02,1967 Feb,25.3,9.1
CUUR0000SAM2,1967,M03,1967 Mar,25.5,9.0
CUUR0000SAM2,1967,M04,1967 Apr,25.6,8.9
CUUR0000SAM2,1967,M05,1967 May,25.8,9.3
CUUR0000SAM2,1967,M06,1967 Jun,25.9,9.3
CUUR0000SAM2,1967,M07,1967 Jul,26.1,9.2
CUUR0000SAM2,1967,M08,1967 Aug,26.2,8.7
CUUR0000SAM2,1967,M09,1967 Sep,26.4,8.6
CUUR0000SAM2,1967,M10,1967 Oct,26.6,8.1
CUUR0000SAM2,1967,M11,1967 Nov,26.7,7.7
CUUR0000SAM2,1967,M12,1967 Dec,26.9,8.0
CUUR0000SAM2,1968,M01,1968 Jan,27.1,8.0
CUUR0000SAM2,1968,M02,1968 Feb,27.2,7.5
CUUR0000SAM2,1968,M03,1968 Mar,27.4,7.5
CUUR0000SAM2,1968,M04,1968 Apr,27.6,7.8
CUUR0000SAM2,1968,M05,1968 May,27.7,7.4
CUUR0000SAM2,1968,M06,1968 Jun,27.8,7.3
CUUR0000SAM2,1968,M07,1968 Jul,28.0,7.3
CUUR0000SAM2,1968,M08,1968 Aug,28.1,7.3
CUUR0000SAM2,1968,M09,1968 Sep,28.3,7.2
CUUR0000SAM2,1968,M10,1968 Oct,28.5,7.1
CUUR0000SAM2,1968,M11,1968 Nov,28.6,7.1
CUUR0000SAM2,1968,M12,1968 Dec,28.8,7.1
CUUR0000SAM2,1969,M01,1969 Jan,29.1,7.4
CUUR0000SAM2,1969,M02,1969 Feb,29.3,7.7
CUUR0000SAM2,1969,M03,1969 Mar,29.6,8.0
CUUR0000SAM2,1969,M04,1969 Apr,29.9,8.3
CUUR0000SAM2,1969,M05,1969 May,30.0,8.3
CUUR0000SAM2,1969,M06,1969 Jun,30.2,8.6
CUUR0000SAM2,1969,M07,1969 Jul,30.4,8.6
CUUR0000SAM2,1969,M08,1969 Aug,30.6,8.9
CUUR0000SAM2,1969,M09,1969 Sep,30.8,8.8
CUUR0000SAM2,1969,M10,1969 Oct,30.6,7.4
CUUR0000SAM2,1969,M11,1969 Nov,30.7,7.3
CUUR0000SAM2,1969,M12,1969 Dec,30.9,7.3
CUUR0000SAM2,1970,M01,1970 Jan,31.1,6.9
CUUR0000SAM2,1970,M02,1970 Feb,31.3,6.8
CUUR0000SAM2,1970,M03,1970 Mar,31.6,6.8
CUUR0000SAM2,1970,M04,1970 Apr,31.9,6.7
CUUR0000SAM2,1970,M05,1970 May,32.0,6.7
CUUR0000SAM2,1970,M06,1970 Jun,32.3,7.0
CUUR0000SAM2,1970,M07,1970 Jul,32.5,6.9
CUUR0000SAM2,1970,M08,1970 Aug,32.7,6.9
CUUR0000SAM2,1970,M09,1970 Sep,32.9,6.8
CUUR0000SAM2,1970,M10,1970 Oct,33.0,7.8
CUUR0000SAM2,1970,M11,1970 Nov,33.2,8.1
CUUR0000SAM2,1970,M12,1970 Dec,33.4,8.1
CUUR0000SAM2,1971,M01,1971 Jan,33.6,8.0
CUUR0000SAM2,1971,M02,1971 Feb,33.9,8.3
CUUR0000SAM2,1971,M03,1971 Mar,34.2,8.2
CUUR0000SAM2,1971,M04,1971 Apr,34.4,7.8
CUUR0000SAM2,1971,M05,1971 May,34.6,8.1
CUUR0000SAM2,1971,M06,1971 Jun,34.7,7.4
CUUR0000SAM2,1971,M07,1971 Jul,35.0,7.7
CUUR0000SAM2,1971,M08,1971 Aug,35.1,7.3
CUUR0000SAM2,1971,M09,1971 Sep,35.3,7.3
CUUR0000SAM2,1971,M10,1971 Oct,35.0,6.1
CUUR0000SAM2,1971,M11,1971 Nov,35.1,5.7
CUUR0000SAM2,1971,M12,1971 Dec,35.2,5.4
CUUR0000SAM2,1972,M01,1972 Jan,35.3,5.1
CUUR0000SAM2,1972,M02,1972 Feb,35.5,4.7
CUUR0000SAM2,1972,M03,1972 Mar,35.6,4.1
CUUR0000SAM2,1972,M04,1972 Apr,35.7,3.8
CUUR0000SAM2,1972,M05,1972 May,35.8,3.5
CUUR0000SAM2,1972,M06,1972 Jun,35.9,3.5
CUUR0000SAM2,1972,M07,1972 Jul,36.0,2.9
CUUR0000SAM2,1972,M08,1972 Aug,36.1,2.8
CUUR0000SAM2,1972,M09,1972 Sep,36.1,2.3
CUUR0000SAM2,1972,M10,1972 Oct,36.4,4.0
CUUR0000SAM2,1972,M11,1972 Nov,36.4,3.7
CUUR0000SAM2,1972,M12,1972 Dec,36.5,3.7
CUUR0000SAM2,1973,M01,1973 Jan,36.7,4.0
CUUR0000SAM2,1973,M02,1973 Feb,36.8,3.7
CUUR0000SAM2,1973,M03,1973 Mar,37.0,3.9
CUUR0000SAM2,1973,M04,1973 Apr,37.1,3.9
CUUR0000SAM2,1973,M05,1973 May,37.2,3.9
CUUR0000SAM2,1973,M06,1973 Jun,37.4,4.2
CUUR0000SAM2,1973,M07,1973 Jul,37.4,3.9
CUUR0000SAM2,1973,M08,1973 Aug,37.5,3.9
CUUR0000SAM2,1973,M09,1973 Sep,37.7,4.4
CUUR0000SAM2,1973,M10,1973 Oct,38.4,5.5
CUUR0000SAM2,1973,M11,1973 Nov,38.6,6.0
CUUR0000SAM2,1973,M12,1973 Dec,38.7,6.0
CUUR0000SAM2,1974,M01,1974 Jan,38.9,6.0
CUUR0000SAM2,1974,M02,1974 Feb,39.3,6.8
CUUR0000SAM2,1974,M03,1974 Mar,39.7,7.3
CUUR0000SAM2,1974,M04,1974 Apr,40.0,7.8
CUUR0000SAM2,1974,M05,1974 May,40.4,8.6
CUUR0000SAM2,1974,M06,1974 Jun,41.1,9.9
CUUR0000SAM2,1974,M07,1974 Jul,41.7,11.5
CUUR0000SAM2,1974,M08,1974 Aug,42.3,12.8
CUUR0000SAM2,1974,M09,1974 Sep,42.8,13.5
CUUR0000SAM2,1974,M10,1974 Oct,43.1,12.2
CUUR0000SAM2,1974,M11,1974 Nov,43.4,12.4
