Series ID,Year,Period,Label,Value,12-Month % Change
CUUR0000SAM2,2000,M05,2000 May,264.4,4.1
CUUR0000SAM2,2000,M06,2000 Jun,265.6,4.3
CUUR0000SAM2,2000,M07,2000 Jul,266.7,4.4
CUUR0000SAM2,2000,M08,2000 Aug,268.0,4.6
CUUR0000SAM2,2000,M09,2000 Sep,268.7,4.7
CUUR0000SAM2,2000,M10,2000 Oct,269.4,4.8
CUUR0000SAM2,2000,M11,2000 Nov,269.8,4.7
CUUR0000SAM2,2000,M12,2000 Dec,270.4,4.6
CUUR0000SAM2,2001,M01,2001 Jan,273.0,5.0
CUUR0000SAM2,2001,M02,2001 Feb,274.9,4.9
CUUR0000SAM2,2001,M03,2001 Mar,275.9,4.8
CUUR0000SAM2,2001,M04,2001 Apr,276.8,4.9
CUUR0000SAM2,2001,M05,2001 May,277.3,4.9
CUUR0000SAM2,2001,M06,2001 Jun,278.3,4.8
CUUR0000SAM2,2001,M07,2001 Jul,278.9,4.6
CUUR0000SAM2,2001,M08,2001 Aug,280.5,4.7
CUUR0000SAM2,2001,M09,2001 Sep,281.0,4.6
CUUR0000SAM2,2001,M10,2001 Oct,282.0,4.7
CUUR0000SAM2,2001,M11,2001 Nov,283.0,4.9
CUUR0000SAM2,2001,M12,2001 Dec,283.5,4.8
CUUR0000SAM2,2002,M01,2002 Jan,286.2,4.8
CUUR0000SAM2,2002,M02,2002 Feb,287.7,4.7
CUUR0000SAM2,2002,M03,2002 Mar,288.9,4.7
CUUR0000SAM2,2002,M04,2002 Apr,290.2,4.8
CUUR0000SAM2,2002,M05,2002 May,291.2,5.0
CUUR0000SAM2,2002,M06,2002 Jun,291.7,4.8
CUUR0000SAM2,2002,M07,2002 Jul,293.8,5.3
CUUR0000SAM2,2002,M08,2002 Aug,294.7,5.1
CUUR0000SAM2,2002,M09,2002 Sep,295.2,5.1
CUUR0000SAM2,2002,M10,2002 Oct,297.1,5.4
CUUR0000SAM2,2002,M11,2002 Nov,298.5,5.5
CUUR0000SAM2,2002,M12,2002 Dec,299.4,5.6
CUUR0000SAM2,2003,M01,2003 Jan,300.8,5.1
CUUR0000SAM2,2003,M02,2003 Feb,302.3,5.1
CUUR0000SAM2,2003,M03,2003 Mar,302.6,4.7
CUUR0000SAM2,2003,M04,2003 Apr,303.1,4.4
CUUR0000SAM2,2003,M05,2003 May,304.2,4.5
CUUR0000SAM2,2003,M06,2003 Jun,305.2,4.6
CUUR0000SAM2,2003,M07,2003 Jul,306.4,4.3
CUUR0000SAM2,2003,M08,2003 Aug,307.2,4.2
CUUR0000SAM2,2003,M09,2003 Sep,308.2,4.4
CUUR0000SAM2,2003,M10,2003 Oct,309.1,4.0
CUUR0000SAM2,2003,M11,2003 Nov,310.6,4.1
CUUR0000SAM2,2003,M12,2003 Dec,311.9,4.2
CUUR0000SAM2,2004,M01,2004 Jan,313.8,4.3
CUUR0000SAM2,2004,M02,2004 Feb,316.6,4.7
CUUR0000SAM2,2004,M03,2004 Mar,318.4,5.2
CUUR0000SAM2,2004,M04,2004 Apr,319.2,5.3
CUUR0000SAM2,2004,M05,2004 May,319.8,5.1
CUUR0000SAM2,2004,M06,2004 Jun,321.0,5.2
CUUR0000SAM2,2004,M07,2004 Jul,322.3,5.2
CUUR0000SAM2,2004,M08,2004 Aug,323.1,5.2
CUUR0000SAM2,2004,M09,2004 Sep,323.7,5.0
CUUR0000SAM2,2004,M10,2004 Oct,324.8,5.1
CUUR0000SAM2,2004,M11,2004 Nov,326.0,5.0
CUUR0000SAM2,2004,M12,2004 Dec,327.3,4.9
CUUR0000SAM2,2005,M01,2005 Jan,329.5,5.0
CUUR0000SAM2,2005,M02,2005 Feb,332.5,5.0
CUUR0000SAM2,2005,M03,2005 Mar,334.3,5.0
CUUR0000SAM2,2005,M04,2005 Apr,335.2,5.0
CUUR0000SAM2,2005,M05,2005 May,335.9,5.0
CUUR0000SAM2,2005,M06,2005 Jun,336.3,4.8
CUUR0000SAM2,2005,M07,2005 Jul,337.8,4.8
CUUR0000SAM2,2005,M08,2005 Aug,337.3,4.4
CUUR0000SAM2,2005,M09,2005 Sep,337.9,4.4
CUUR0000SAM2,2005,M10,2005 Oct,339.7,4.6
CUUR0000SAM2,2005,M11,2005 Nov,341.7,4.8
CUUR0000SAM2,2005,M12,2005 Dec,342.0,4.5
CUUR0000SAM2,2006,M01,2006 Jan,342.9,4.1
CUUR0000SAM2,2006,M02,2006 Feb,346.1,4.1
CUUR0000SAM2,2006,M03,2006 Mar,348.0,4.1
CUUR0000SAM2,2006,M04,2006 Apr,348.8,4.1
CUUR0000SAM2,2006,M05,2006 May,349.7,4.1
CUUR0000SAM2,2006,M06,2006 Jun,350.3,4.2
CUUR0000SAM2,2006,M07,2006 Jul,351.2,4.0
CUUR0000SAM2,2006,M08,2006 Aug,352.1,4.4
CUUR0000SAM2,2006,M09,2006 Sep,352.7,4.4
CUUR0000SAM2,2006,M10,2006 Oct,354.0,4.2
CUUR0000SAM2,2006,M11,2006 Nov,355.6,4.1
CUUR0000SAM2,2006,M12,2006 Dec,356.0,4.1
CUUR0000SAM2,2007,M01,2007 Jan,359.757,4.9
CUUR0000SAM2,2007,M02,2007 Feb,363.908,5.1
CUUR0000SAM2,2007,M03,2007 Mar,365.164,4.9
CUUR0000SAM2,2007,M04,2007 Apr,366.070,5.0
CUUR0000SAM2,2007,M05,2007 May,367.127,5.0
CUUR0000SAM2,2007,M06,2007 Jun,367.758,5.0
CUUR0000SAM2,2007,M07,2007 Jul,370.008,5.4
CUUR0000SAM2,2007,M08,2007 Aug,371.461,5.5
CUUR0000SAM2,2007,M09,2007 Sep,372.432,5.6
CUUR0000SAM2,2007,M10,2007 Oct,374.750,5.9
CUUR0000SAM2,2007,M11,2007 Nov,376.250,5.8
CUUR0000SAM2,2007,M12,2007 Dec,376.940,5.9
CUUR0000SAM2,2008,M01,2008 Jan,380.135,5.7
CUUR0000SAM2,2008,M02,2008 Feb,382.196,5.0
CUUR0000SAM2,2008,M03,2008 Mar,382.872,4.8
CUUR0000SAM2,2008,M04,2008 Apr,383.292,4.7
CUUR0000SAM2,2008,M05,2008 May,384.505,4.7
CUUR0000SAM2,2008,M06,2008 Jun,384.685,4.6
CUUR0000SAM2,2008,M07,2008 Jul,385.361,4.1
CUUR0000SAM2,2008,M08,2008 Aug,385.990,3.9
CUUR0000SAM2,2008,M09,2008 Sep,386.579,3.8
CUUR0000SAM2,2008,M10,2008 Oct,387.440,3.4
CUUR0000SAM2,2008,M11,2008 Nov,387.992,3.1
CUUR0000SAM2,2008,M12,2008 Dec,388.267,3.0
CUUR0000SAM2,2009,M01,2009 Jan,391.365,3.0
CUUR0000SAM2,2009,M02,2009 Feb,394.047,3.1
CUUR0000SAM2,2009,M03,2009 Mar,394.837,3.1
CUUR0000SAM2,2009,M04,2009 Apr,395.753,3.3
CUUR0000SAM2,2009,M05,2009 May,396.648,3.2
CUUR0000SAM2,2009,M06,2009 Jun,396.750,3.1
CUUR0000SAM2,2009,M07,2009 Jul,397.868,3.2
CUUR0000SAM2,2009,M08,2009 Aug,398.303,3.2
CUUR0000SAM2,2009,M09,2009 Sep,399.160,3.3
CUUR0000SAM2,2009,M10,2009 Oct,400.015,3.2
CUUR0000SAM2,2009,M11,2009 Nov,401.392,3.5
CUUR0000SAM2,2009,M12,2009 Dec,401.452,3.4
CUUR0000SAM2,2010,M01,2010 Jan,404.937,3.5
CUUR0000SAM2,2010,M02,2010 Feb,408.447,3.7
CUUR0000SAM2,2010,M03,2010 Mar,409.687,3.8
CUUR0000SAM2,2010,M04,2010 Apr,410.256,3.7
CUUR0000SAM2,2010,M05,2010 May,410.173,3.4
CUUR0000SAM2,2010,M06,2010 Jun,410.802,3.5
CUUR0000SAM2,2010,M07,2010 Jul,410.710,3.2
CUUR0000SAM2,2010,M08,2010 Aug,411.182,3.2
CUUR0000SAM2,2010,M09,2010 Sep,413.807,3.7
CUUR0000SAM2,2010,M10,2010 Oct,414.564,3.6
CUUR0000SAM2,2010,M11,2010 Nov,414.850,3.4
CUUR0000SAM2,2010,M12,2010 Dec,415.079,3.4
CUUR0000SAM2,2011,M01,2011 Jan,417.025,3.0
CUUR0000SAM2,2011,M02,2011 Feb,420.567,3.0
CUUR0000SAM2,2011,M03,2011 Mar,420.852,2.7
CUUR0000SAM2,2011,M04,2011 Apr,421.716,2.8
CUUR0000SAM2,2011,M05,2011 May,422.438,3.0
CUUR0000SAM2,2011,M06,2011 Jun,422.813,2.9
CUUR0000SAM2,2011,M07,2011 Jul,423.847,3.2
CUUR0000SAM2,2011,M08,2011 Aug,424.546,3.3
CUUR0000SAM2,2011,M09,2011 Sep,425.258,2.8
CUUR0000SAM2,2011,M10,2011 Oct,427.467,3.1
CUUR0000SAM2,2011,M11,2011 Nov,429.191,3.5
CUUR0000SAM2,2011,M12,2011 Dec,430.005,3.6
CUUR0000SAM2,2012,M01,2012 Jan,432.583,3.7
CUUR0000SAM2,2012,M02,2012 Feb,434.832,3.4
CUUR0000SAM2,2012,M03,2012 Mar,435.721,3.5
CUUR0000SAM2,2012,M04,2012 Apr,437.151,3.7
CUUR0000SAM2,2012,M05,2012 May,438.766,3.9
CUUR0000SAM2,2012,M06,2012 Jun,441.041,4.3
CUUR0000SAM2,2012,M07,2012 Jul,442.305,4.4
CUUR0000SAM2,2012,M08,2012 Aug,442.410,4.2
CUUR0000SAM2,2012,M09,2012 Sep,443.812,4.4
CUUR0000SAM2,2012,M10,2012 Oct,444.242,3.9
CUUR0000SAM2,2012,M11,2012 Nov,445.278,3.7
CUUR0000SAM2,2012,M12,2012 Dec,445.955,3.7
CUUR0000SAM2,2013,M01,2013 Jan,448.226,3.6
CUUR0000SAM2,2013,M02,2013 Feb,451.625,3.9
CUUR0000SAM2,2013,M03,2013 Mar,452.596,3.9
CUUR0000SAM2,2013,M04,2013 Apr,452.083,3.4
CUUR0000SAM2,2013,M05,2013 May,451.648,2.9
CUUR0000SAM2,2013,M06,2013 Jun,453.325,2.8
CUUR0000SAM2,2013,M07,2013 Jul,453.773,2.6
CUUR0000SAM2,2013,M08,2013 Aug,456.062,3.1
CUUR0000SAM2,2013,M09,2013 Sep,457.458,3.1
CUUR0000SAM2,2013,M10,2013 Oct,457.135,2.9
CUUR0000SAM2,2013,M11,2013 Nov,456.855,2.6
CUUR0000SAM2,2013,M12,2013 Dec,457.296,2.5
CUUR0000SAM2,2014,M01,2014 Jan,459.618,2.5
CUUR0000SAM2,2014,M02,2014 Feb,462.648,2.4
CUUR0000SAM2,2014,M03,2014 Mar,463.678,2.4
CUUR0000SAM2,2014,M04,2014 Apr,464.238,2.7
CUUR0000SAM2,2014,M05,2014 May,465.014,3.0
CUUR0000SAM2,2014,M06,2014 Jun,464.960,2.6
CUUR0000SAM2,2014,M07,2014 Jul,465.166,2.5
CUUR0000SAM2,2014,M08,2014 Aug,464.936,1.9
CUUR0000SAM2,2014,M09,2014 Sep,465.403,1.7
CUUR0000SAM2,2014,M10,2014 Oct,466.038,1.9
CUUR0000SAM2,2014,M11,2014 Nov,467.482,2.3
CUUR0000SAM2,2014,M12,2014 Dec,468.393,2.4
CUUR0000SAM2,2015,M01,2015 Jan,470.030,2.3
CUUR0000SAM2,2015,M02,2015 Feb,471.138,1.8
CUUR0000SAM2,2015,M03,2015 Mar,472.645,1.9
CUUR0000SAM2,2015,M04,2015 Apr,476.163,2.6
CUUR0000SAM2,2015,M05,2015 May,476.800,2.5
CUUR0000SAM2,2015,M06,2015 Jun,475.546,2.3
CUUR0000SAM2,2015,M07,2015 Jul,475.956,2.3
CUUR0000SAM2,2015,M08,2015 Aug,475.189,2.2
CUUR0000SAM2,2015,M09,2015 Sep,476.466,2.4
CUUR0000SAM2,2015,M10,2015 Oct,480.245,3.0
CUUR0000SAM2,2015,M11,2015 Nov,481.894,3.1
CUUR0000SAM2,2015,M12,2015 Dec,481.983,2.9
CUUR0000SAM2,2016,M01,2016 Jan,485.321,3.3
CUUR0000SAM2,2016,M02,2016 Feb,489.432,3.9
CUUR0000SAM2,2016,M03,2016 Mar,489.520,3.6
CUUR0000SAM2,2016,M04,2016 Apr,490.848,3.1
CUUR0000SAM2,2016,M05,2016 May,493.270,3.5
CUUR0000SAM2,2016,M06,2016 Jun,493.438,3.8
CUUR0000SAM2,2016,M07,2016 Jul,495.431,4.1
CUUR0000SAM2,2016,M08,2016 Aug,499.187,5.1
CUUR0000SAM2,2016,M09,2016 Sep,499.483,4.8
CUUR0000SAM2,2016,M10,2016 Oct,499.717,4.1
CUUR0000SAM2,2016,M11,2016 Nov,500.697,3.9
CUUR0000SAM2,2016,M12,2016 Dec,500.845,3.9
CUUR0000SAM2,2017,M01,2017 Jan,502.948,3.6
CUUR0000SAM2,2017,M02,2017 Feb,506.105,3.4
CUUR0000SAM2,2017,M03,2017 Mar,505.991,3.4
CUUR0000SAM2,2017,M04,2017 Apr,505.855,3.1
CUUR0000SAM2,2017,M05,2017 May,505.611,2.5
CUUR0000SAM2,2017,M06,2017 Jun,505.813,2.5
CUUR0000SAM2,2017,M07,2017 Jul,506.681,2.3
CUUR0000SAM2,2017,M08,2017 Aug,507.390,1.6
CUUR0000SAM2,2017,M09,2017 Sep,508.078,1.7
CUUR0000SAM2,2017,M10,2017 Oct,509.256,1.9
CUUR0000SAM2,2017,M11,2017 Nov,508.879,1.6
CUUR0000SAM2,2017,M12,2017 Dec,509.045,1.6
CUUR0000SAM2,2018,M01,2018 Jan,513.135,2.0
CUUR0000SAM2,2018,M02,2018 Feb,515.205,1.8
CUUR0000SAM2,2018,M03,2018 Mar,516.713,2.1
CUUR0000SAM2,2018,M04,2018 Apr,517.228,2.2
CUUR0000SAM2,2018,M05,2018 May,517.220,2.3
CUUR0000SAM2,2018,M06,2018 Jun,518.307,2.5
CUUR0000SAM2,2018,M07,2018 Jul,518.277,2.3
CUUR0000SAM2,2018,M08,2018 Aug,516.841,1.9
CUUR0000SAM2,2018,M09,2018 Sep,518.108,2.0
CUUR0000SAM2,2018,M10,2018 Oct,519.152,1.9
CUUR0000SAM2,2018,M11,2018 Nov,520.973,2.4
CUUR0000SAM2,2018,M12,2018 Dec,522.506,2.6
CUUR0000SAM2,2019,M01,2019 Jan,525.698,2.4
CUUR0000SAM2,2019,M02,2019 Feb,527.683,2.4
CUUR0000SAM2,2019,M03,2019 Mar,528.575,2.3
CUUR0000SAM2,2019,M04,2019 Apr,529.371,2.3
CUUR0000SAM2,2019,M05,2019 May,531.566,2.8
CUUR0000SAM2,2019,M06,2019 Jun,532.956,2.8
CUUR0000SAM2,2019,M07,2019 Jul,535.515,3.3
CUUR0000SAM2,2019,M08,2019 Aug,539.066,4.3
CUUR0000SAM2,2019,M09,2019 Sep,540.813,4.4
CUUR0000SAM2,2019,M10,2019 Oct,545.652,5.1
CUUR0000SAM2,2019,M11,2019 Nov,547.735,5.1
CUUR0000SAM2,2019,M12,2019 Dec,549.077,5.1
CUUR0000SAM2,2020,M01,2020 Jan,552.721,5.1
CUUR0000SAM2,2020,M02,2020 Feb,555.597,5.3
CUUR0000SAM2,2020,M03,2020 Mar,557.889,5.5
CUUR0000SAM2,2020,M04,2020 Apr,559.994,5.8
CUUR0000SAM2,2020,M05,2020 May,562.701,5.9
CUUR0000SAM2,2020,M06,2020 Jun,564.754,6.0
CUUR0000SAM2,2020,M07,2020 Jul,567.299,5.9
CUUR0000SAM2,2020,M08,2020 Aug,567.771,5.3
CUUR0000SAM2,2020,M09,2020 Sep,567.525,4.9
CUUR0000SAM2,2020,M10,2020 Oct,565.999,3.7
CUUR0000SAM2,2020,M11,2020 Nov,565.345,3.2
CUUR0000SAM2,2020,M12,2020 Dec,564.201,2.8
CUUR0000SAM2,2021,M01,2021 Jan,568.778,2.9
CUUR0000SAM2,2021,M02,2021 Feb,572.378,3.0
CUUR0000SAM2,2021,M03,2021 Mar,573.009,2.7
CUUR0000SAM2,2021,M04,2021 Apr,572.108,2.2
CUUR0000SAM2,2021,M05,2021 May,571.255,1.5
CUUR0000SAM2,2021,M06,2021 Jun,570.509,1.0
CUUR0000SAM2,2021,M07,2021 Jul,571.934,0.8
CUUR0000SAM2,2021,M08,2021 Aug,573.500,1.0
CUUR0000SAM2,2021,M09,2021 Sep,572.559,0.9
CUUR0000SAM2,2021,M10,2021 Oct,575.493,1.7
CUUR0000SAM2,2021,M11,2021 Nov,577.076,2.1
CUUR0000SAM2,2021,M12,2021 Dec,578.555,2.5
CUUR0000SAM2,2022,M01,2022 Jan,584.111,2.7
CUUR0000SAM2,2022,M02,2022 Feb,586.177,2.4
CUUR0000SAM2,2022,M03,2022 Mar,589.652,2.9
CUUR0000SAM2,2022,M04,2022 Apr,591.940,3.5
CUUR0000SAM2,2022,M05,2022 May,594.243,4.0
CUUR0000SAM2,2022,M06,2022 Jun,598.035,4.8
CUUR0000SAM2,2022,M07,2022 Jul,601.056,5.1
CUUR0000SAM2,2022,M08,2022 Aug,605.883,5.6
CUUR0000SAM2,2022,M09,2022 Sep,609.852,6.5
CUUR0000SAM2,2022,M10,2022 Oct,606.839,5.4
CUUR0000SAM2,2022,M11,2022 Nov,602.333,4.4
CUUR0000SAM2,2022,M12,2022 Dec,602.395,4.1
CUUR0000SAM2,2023,M01,2023 Jan,601.551,3.0
CUUR0000SAM2,2023,M02,2023 Feb,598.778,2.1
CUUR0000SAM2,2023,M03,2023 Mar,595.745,1.0
CUUR0000SAM2,2023,M04,2023 Apr,594.346,0.4
CUUR0000SAM2,2023,M05,2023 May,593.738,-0.1
CUUR0000SAM2,2023,M06,2023 Jun,593.503,-0.8
CUUR0000SAM2,2023,M07,2023 Jul,591.832,-1.5
CUUR0000SAM2,2023,M08,2023 Aug,592.913,-2.1
CUUR0000SAM2,2023,M09,2023 Sep,593.777,-2.6
CUUR0000SAM2,2023,M10,2023 Oct,594.974,-2.0
CUUR0000SAM2,2023,M11,2023 Nov,597.016,-0.9
CUUR0000SAM2,2023,M12,2023 Dec,599.464,-0.5
CUUR0000SAM2,2024,M01,2024 Jan,605.257,0.6
CUUR0000SAM2,2024,M02,2024 Feb,605.162,1.1
CUUR0000SAM2,2024,M03,2024 Mar,608.528,2.1
CUUR0000SAM2,2024,M04,2024 Apr,610.151,2.7
CUUR0000SAM2,2024,M05,2024 May,611.904,3.1
CUUR0000SAM2,2024,M06,2024 Jun,613.033,3.3
CUUR0000SAM2,2024,M07,2024 Jul,611.137,3.3
CUUR0000SAM2,2024,M08,2024 Aug,611.935,3.2
CUUR0000SAM2,2024,M09,2024 Sep,615.354,3.6
CUUR0000SAM2,2024,M10,2024 Oct,617.753,3.8
